ENTITY_ID,ITEM_ID,ITEM_DESCRIPTION,PRODUCT_ID,PRODUCT_DESCRIPTION,SOURCE_PRODUCT_DESCRIPTION,PPI_CODE,PPI_DESCRIPTION,REVIEW_STATUS,COMMODITY,SHAPE,PRODUCTIONMETHOD,DETAILEDPRODUCTIONMETHOD,DIMENSION_ID,DIMENSION1,DIMENSION2,DIMENSION3,DIMENSION4,ADDITIONALDESCRIPTOR,SIZE_DESCRIPTION,SPECIFICATION,GRADE,SURFACETREATMENT,THERMALTREATMENT,TEMPER,FLASH,ENDTYPE,TESTINGMETHOD,TUBETYPE,WELDINGTYPE,CATEGORY_ID,CATEGORY_DESCRIPTION,MANAGEMENT_GROUP_DESC,MANAGEMENT_SUMMARY_GROUP_DESC,CATEGORY_COMMODITY_GROUP,SELLABLE_IND,RECORD_SOURCE,CEDW_PRODUCT_ID,CEDW_PRODUCT_NO,HUB_PRODUCT_KEY,HUB_ITEM_MASTER_KEY,FILTER1_NAME,FILTER1_DESC,FILTER2_NAME,FILTER2_DESC,FILTER3_NAME,FILTER3_DESC,FILTER4_NAME,FILTER4_DESC,MDM_EXISTS,HAS_TRANSACTION,HAS_WEIGHT,ENTITY_ENABLED,ML_READY,UPDATE_DATE,UPDATED_BY
EMJUS,IM-1462,STEEL - CARBON - ROUND - HOT ROLLED - COLD FINISHED,802320,"1018 CD RD ASTM A108 2.3125"" ROUND X 12'R","802320-ROUND BAR--1018 CD RD ASTM A108-2.3125"" ROUND X 12'R-- - RDB - 1018CD",10170800,COLD FINISHED BARS,,STEEL - CARBON,ROUND,HOT ROLLED,COLD FINISHED,DM-0000,2.3120,,,,,2.3120,ASTM A108,1018,,,,,,,,,07,COLD FINISHED CARBON ROUNDS,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,802320,802320,afdebc610d24e89a745d345d3aeaeb81,626739de42ba56eec97ebe0e4cd17bb1,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDBC-ROUND BAR-CARBON,Product,"802320-ROUND BAR--1018 CD RD ASTM A108-2.3125"" ROUND x 12'R--",Y,N,N,Y,0.00000,2024-02-29 11:20:26.897,ALander1
EMJUS,IM-1160,ALUMINUM - ROUND - EXTRUDED - COLD FINISHED,513080,513080-ROUND BAR-6061-T6 CF BAR QQ A 225/8-6061-T6 CF BAR-7/16 RD X 12'-OLM-AG - RDB - 6061CF T6,513080-ROUND BAR-6061-T6 CF BAR QQ A 225/8-6061-T6 CF BAR-7/16 RD X 12'-OLM-AG - RDB - 6061CF T6,10250100,ALUMINUM MILL SHAPES,,ALUMINUM,ROUND,EXTRUDED,COLD FINISHED,DM-0000,0.4380,,,,,0.4380,,6061,,ARTIFICIALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T651,,,,,,22,ALUMINUM ROD & WIRE,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,513080,513080,afdf5b8366ec49d93138f68cf58dffe5,d2a887856999ae9a11e14254e3a59513,Commodity,ALUMINUM,Family,01-35-BAR - ROUND-ALUMINUM - DRAWN,Shape,RDBA-ROUND BAR-ALUMINUM,Product,513080-ROUND BAR-6061-T6 CF BAR        QQ A 225/8-6061-T6 CF BAR-7/16 RD X 12'-OLM-AG,Y,Y,Y,Y,0.00000,2025-07-30 07:55:09.526,ALander1
EMJUS,IM-1491,STEEL - CARBON - TUBE - ROUND - WELDED - MISCELLANEOUS,161088,161088-ROUND TUBE--1008-1010 CREW FC .010 - ASTM A513/2-1.500 OD X .065 W (1.370 ID) X 20'-AMA-ZZ - RDT - 1008-1010CREW,161088-ROUND TUBE--1008-1010 CREW FC .010 - ASTM A513/2-1.500 OD X .065 W (1.370 ID) X 20'-AMA-ZZ - RDT - 1008-1010CREW,10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,WELDED,MISCELLANEOUS,DM-116773,1.5000,1.3700,0.0650,,,1.5000 X 1.3700 X 0.0650,ASTM A513,1008 | 1010,,,,FLASH CONTROLLED,PLAIN,,MECHANICAL,ERW,66,WELDED CARBON TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,161088,161088,afdf61a72635a7968fb9c0a2e843b699,ffdd8642d690fda9ca8c7ab35761a9b1,Commodity,CARBON,Family,42-10-TUBE - WELDED-CARBON STEEL - COLD FINISH,Shape,RDTC-ROUND TUBE-CARBON,Product,161088-ROUND TUBE--1008-1010 CREW FC .010 - ASTM A513/2-1.500 OD X .065 W (1.370 ID) X 20'-AMA-ZZ,Y,Y,Y,Y,0.00000,2024-09-04 18:14:44.947,ebx-systemUser
EMJUS,IM-1160,ALUMINUM - ROUND - EXTRUDED - COLD FINISHED,445853,"2011-T3 CF BAR 2.530 RD X 48"" R/L - PT# RZB0000253","445853-ROUND BAR-2011-T3 CF SMS BAR AMS QQ A 225/3, QQ A 225/3-2011-T3 CF BAR-2.530 RD X 48"" R/L - PT# RZB0000253-NCA-AC - RDB - 2011CF T3",10250100,ALUMINUM MILL SHAPES,,ALUMINUM,ROUND,EXTRUDED,COLD FINISHED,DM-0000,2.5300,,,,,2.5300,,2011,,COLD WORKED | NATURALLY AGED | SOLUTION HEAT TREATED,T3,,,,,,22,ALUMINUM ROD & WIRE,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,445853,445853,afdfa4c3a24d286fef23c855ff659f8c,95689dd7bac2f61f02b0bdc155ab1f5c,Commodity,ALUMINUM,Family,01-35-BAR - ROUND-ALUMINUM - DRAWN,Shape,RDB-A-ROUND BAR-ALUMINUM,Product,"445853-ROUND BAR-2011-T3 CF SMS BAR AMS QQ A 225/3, QQ A 225/3-2011-T3 CF BAR-2.530 RD X 48"" R/L - PT# RZB0000253-NCA-AC",Y,N,N,Y,0.00000,2024-08-26 07:18:09.071,ALander1
EMJUS,IM-1372,STAINLESS - TUBE - ROUND - WELDED - MISCELLANEOUS,136967,136967-ROUND TUBE-304/304L WELDED (CW WLD) ANN TBG ASTM A269/A249-304/304L WELDED (CW WLD) ANN TBG-2.250 OD X .120 W (2.010 ID) X 20'-IKR-TB - RDT - 304/304LCR W&D ANN,136967-ROUND TUBE-304/304L WELDED (CW WLD) ANN TBG ASTM A269/A249-304/304L WELDED (CW WLD) ANN TBG-2.250 OD X .120 W (2.010 ID) X 20'-IKR-TB - RDT - 304/304LCR W&D ANN,10170600,STEEL PIPE & TUBE,,STAINLESS,TUBE - ROUND,WELDED,MISCELLANEOUS,DM-162091,2.2500,2.0100,0.1200,,,2.2500 X 2.0100 X 0.1200,,304 | 304L,,ANNEALED,,,PLAIN,,,ERW,69,STAINLESS STEEL WLD & DRN TUBE,STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,136967,136967,afe0b1757bf4773ba170ecef1afea611,23b407fd57ab3de3ac57160125ac792c,Commodity,STAINLESS,Family,42-25-TUBE - WELDED-STAINLESS - COLD FINISH,Shape,RDTS-ROUND TUBE-STAINLESS,Product,136967-ROUND TUBE-304/304L WELDED (CW WLD) ANN TBG    ASTM A269/A249-304/304L WELDED (CW WLD) ANN TBG-2.250 OD X .120 W (2.010 ID) X 20'-IKR-TB,Y,Y,Y,Y,0.00000,2024-09-04 18:14:32.623,ebx-systemUser
EMJUS,IM-1350,STAINLESS - ROUND - HOT ROLLED - COLD FINISHED,510520,510520-ROUND BAR-17-4 SOL ANN CF BAR ASTM A564-17-4 SOL ANN CF ASTM A564 AMS 5643-7/8 RD X 12' R/L-KDA-AA - RDB - 17-4CF ANN,510520-ROUND BAR-17-4 SOL ANN CF BAR ASTM A564-17-4 SOL ANN CF ASTM A564 AMS 5643-7/8 RD X 12' R/L-KDA-AA - RDB - 17-4CF ANN,10170800,COLD FINISHED BARS,,STAINLESS,ROUND,HOT ROLLED,COLD FINISHED,DM-154502,0.8750,,,,,0.8750,ASTM A564,17-4PH,,ANNEALED,,,,,,,43,STAINLESS STEEL ROUNDS,STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,510520,510520,afe151dbd9c94922754a8cc57f88f026,2bb634e4df18173fec66a13aefa63634,Commodity,STAINLESS,Family,01-25-BAR - ROUND-STAINLESS - COLD FINISH,Shape,RDBS-ROUND BAR-STAINLESS,Product,510520-ROUND BAR-17-4 SOL ANN CF BAR              ASTM A564-17-4 SOL ANN CF ASTM A564 AMS 5643-7/8 RD X 12' R/L-KDA-AA,Y,Y,Y,Y,0.00000,2026-04-20 09:06:35.135,ALander1
EMJUS,IM-1446,STEEL - CARBON - PIPE - SEAMLESS - HOT FINISHED,145063,145063-SEAMLESS PIPE--CARBON HFS A-106-B-14 SCH 40 (14 OD X .438 W) X 20'-DAG-ZZ - A106 - SMP - A106HFS,145063-SEAMLESS PIPE--CARBON HFS A-106-B-14 SCH 40 (14 OD X .438 W) X 20'-DAG-ZZ - A106 - SMP - A106HFS,10170600,STEEL PIPE & TUBE,,STEEL - CARBON,PIPE,SEAMLESS,HOT FINISHED,DM-108854,14.0000,13.1240,0.4380,,14.0000 SCHEDULE 40,14.0000 X 13.1240 X 0.4380 (14.0000 SCHEDULE 40),ASTM A106,B,,,,,PLAIN,,,,66,WELDED CARBON TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,145063,145063,afe1699a0250d784615abe6e1dad3b29,2412a86f92f5cc8436332e855c82f8fe,Commodity,CARBON,Family,38-11-PIPE - SEAMLESS-CARBON STEEL - HOT FINISH,Shape,SMPC-SEAMLESS PIPE-CARBON,Product,145063-SEAMLESS PIPE--CARBON HFS A-106-B-14 SCH 40 (14 OD X .438 W) X 20'-DAG-ZZ,Y,Y,Y,Y,0.00000,2026-01-21 13:10:50.401,ALander1
EMJUS,IM-1140,ALUMINUM - FLAT - EXTRUDED - MISCELLANEOUS,542918,542918-RECTANGLE BAR-6061-T6511 EXTRUDED BAR AMS QQ-A-200/8-6061-T6511 EXT BAR-2-3/8 X 13 RECT X 11'7 (139)-OLM-EH - RTB - 6061EXT T6511,"542918-RECTANGLE BAR-6061-T6511 EXTRUDED BAR AMS QQ-A-200/8-6061-T6511 EXT BAR-2-3/8 X 13 RECT X 11'7"" (139"")-OLM-EH - RTB - 6061EXT T6511",10250100,ALUMINUM MILL SHAPES,,ALUMINUM,FLAT,EXTRUDED,MISCELLANEOUS,DM-0000,2.3750,13.0000,,,,2.3750 X 13.0000,,6061,,ARTIFICIALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T6511,,,,,,23,ALUMINUM BAR,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,542918,542918,afe23e11412dc0ed49a29c07de949347,a353cdf59ec26dddd846aa870bcbe410,Commodity,ALUMINUM,Family,07-36-FLATS & RECTANGLES (BAR)-ALUMINUM - EXTRUDED,Shape,RTBA-RECTANGLE BAR-ALUMINUM,Product,"542918-RECTANGLE BAR-6061-T6511 EXTRUDED BAR  AMS QQ-A-200/8-6061-T6511 EXT BAR-2-3/8 X 13 RECT X 11'7"" (139"")-OLM-EH",Y,Y,Y,Y,0.00000,2025-12-12 14:37:59.188,ALander1
EMJUS,IM-1462,STEEL - CARBON - ROUND - HOT ROLLED - COLD FINISHED,501700,501700-ROUND BAR-1141 CF BAR ASTM A108-1141 CF ASTM A108-4-1/2 RD X 12' R/L-ARY-AA - RDB - 1141CF CD,501700-ROUND BAR-1141 CF BAR ASTM A108-1141 CF ASTM A108-4-1/2 RD X 12' R/L-ARY-AA - RDB - 1141CF CD,10170800,COLD FINISHED BARS,,STEEL - CARBON,ROUND,HOT ROLLED,COLD FINISHED,DM-109367,4.5000,,,,,4.5000,ASTM A108,1141,,,,,,,,,07,COLD FINISHED CARBON ROUNDS,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,501700,501700,afe25c32298bee1eeee46472e7e1218d,64b4c6227850d268888d964105f05364,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDBC-ROUND BAR-CARBON,Product,501700-ROUND BAR-1141 CF BAR                       ASTM A108-1141 CF ASTM A108-4-1/2 RD X 12' R/L-ARY-AA,Y,Y,Y,Y,0.00000,2024-08-30 12:59:18.441,ebx-systemUser
EMJUS,IM-1453,STEEL - CARBON - PLATE - HOT ROLLED - MISCELLANEOUS,560301,"11-14% MANGANESE PLATE 1/4X15.75(+0""/-.125)OD X 3.000(+.125""/-0"")ID","560301-PHASE OUT ITEM--11-14% MANGANESE PLATE-1/4X15.75(+0""/-.125)OD X 3.000(+.125""/-0"")ID-DCK-ZZ - PLT - 11-14% MANGANESEHR",10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,PLATE,HOT ROLLED,MISCELLANEOUS,DM-109146,0.2500,,,,,0.2500,,,,,,,,,,,5C,ALLOY PLATE,ALLOY PLATE,ALLOY,ALLOY,Y,WIN,560301,560301,afe3fffd745d8c4b41049dbd96c2885f,900a1f5e05ebf8add38b9dd720ae0b52,Commodity,ZINCALME,Family,20-16-PLATE-COMMERCIAL ALLOY - HOT FINISH,Shape,ZZX-Z-PHASE OUT ITEM-ZINCALME,Product,"560301-PHASE OUT ITEM--11-14% MANGANESE PLATE-1/4X15.75(+0""/-.125)OD X 3.000(+.125""/-0"")ID-DCK-ZZ",Y,N,N,Y,0.00000,2024-02-22 07:12:08.911,ALander1
EMJUS,IM-1489,STEEL - CARBON - TUBE - ROUND - WELDED - DOM,101158,101158-ROUND TUBE-1026 DOM SRA ASTM A513/5-1026 DOM TBG ASTM A513/5-1.188 OD X .876 ID (.156 W) X 20/24' R/L-ANX-UM - RDT - 1026DOM SRA,101158-ROUND TUBE-1026 DOM SRA ASTM A513/5-1026 DOM TBG ASTM A513/5-1.188 OD X .876 ID (.156 W) X 20/24' R/L-ANX-UM - RDT - 1026DOM SRA,10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,WELDED,DOM,DM-0000,1.1880,0.8760,0.1560,,,1.1880 X 0.8760 X 0.1560,ASTM A513,1026,,,,,PLAIN,,MECHANICAL,ERW,65,CARBON MECHANICAL TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,101158,101158,afe43524ba243ce7f8049372941bd8da,e17f1a8f6365a7146925d13e54d88e07,Commodity,CARBON,Family,51-10-TUBE - DOM GROUP 2-CARBON STEEL - COLD FINISH,Shape,RDTC-ROUND TUBE-CARBON,Product,101158-ROUND TUBE-1026 DOM SRA ASTM A513/5-1026 DOM TBG   ASTM A513/5-1.188 OD X .876 ID (.156 W) X 20/24' R/L-ANX-UM,Y,Y,Y,Y,0.00000,2025-05-01 08:11:59.672,ALander1
EMJUS,IM-1477,STEEL - CARBON - SQUARE - HOT ROLLED - COLD FINISHED,807089,"1018 CD SQ ASTM A108 1.4900"" SQUARE X 12'R","807089-PHASE OUT ITEM--1018 CD SQ ASTM A108-1.4900"" SQUARE X 12'R-- - ZZX - 1018CD",10170800,COLD FINISHED BARS,,STEEL - CARBON,SQUARE,HOT ROLLED,COLD FINISHED,DM-0000,1.4900,,,,,1.4900,ASTM A108,1018,,,,,,,,,00,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,Y,WIN,807089,807089,afe54652f16184ae8cfd76c7f1b1650e,b401b398788215324cd84888f8ddf4d2,Commodity,ZINCALME,Family,04-10-BAR - SQUARE-CARBON STEEL - COLD FINISH,Shape,ZZXZ-PHASE OUT ITEM-ZINCALME,Product,"807089-PHASE OUT ITEM--1018 CD SQ ASTM A108-1.4900"" SQUARE x 12'R--",Y,N,N,Y,0.00000,2024-02-29 11:20:26.897,ALander1
EMJUS,IM-1386,STEEL - ALLOY - ROUND - HOT ROLLED - COLD FINISHED,567868,567868-ROUND BAR--4140/42 CF HT 38-42 RC SR BAR - ASTM A108-1-3/8 RD X 14.019 (+/-.010)-DOA-ZZ - 4142 - RDB - 4142CF HT,"567868-ROUND BAR--4140/42 CF HT 38-42 RC SR BAR - ASTM A108-1-3/8 RD X 14.019"" (+/-.010"")-DOA-ZZ - 4142 - RDB - 4142CF HT",10170800,COLD FINISHED BARS,,STEEL - ALLOY,ROUND,HOT ROLLED,COLD FINISHED,DM-122787,1.3750,,,,,1.3750,ASTM A108,4140 | 4142,,,,,,,,,5A,ALLOY ROUNDS,ALLOY BAR,ALLOY,ALLOY,Y,WIN,567868,567868,afe56203bff45992a01c3dc4b7d614b6,a5b94f158893d5e2f82998291881d612,Commodity,ALLOY,Family,01-15-BAR - ROUND-COMMERCIAL ALLOY - COLD FINISH,Shape,RDBL-ROUND BAR-ALLOY,Product,"567868-ROUND BAR--4140/42 CF HT 38-42 RC SR BAR - ASTM A108-1-3/8 RD X 14.019"" (+/-.010"")-DOA-ZZ",Y,Y,Y,Y,0.00000,2024-08-30 12:59:42.469,ebx-systemUser
EMJUS,IM-1462,STEEL - CARBON - ROUND - HOT ROLLED - COLD FINISHED,501271,501271-ROUND BAR-1045 CF BAR ASTM A108-1045 CF ASTM A108-3/4 RD X 20' R/L-APB-AA - RDB - 1045CF CD,501271-ROUND BAR-1045 CF BAR ASTM A108-1045 CF ASTM A108-3/4 RD X 20' R/L-APB-AA - RDB - 1045CF CD,10170800,COLD FINISHED BARS,,STEEL - CARBON,ROUND,HOT ROLLED,COLD FINISHED,DM-109271,0.7500,,,,,0.7500,ASTM A108,1045,,,,,,,,,07,COLD FINISHED CARBON ROUNDS,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,501271,501271,afe63670a9c5f85c8a00f5b17d7c6c0a,374edc162689c84abf7be6098d3dea9a,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDBC-ROUND BAR-CARBON,Product,501271-ROUND BAR-1045 CF BAR ASTM A108-1045 CF ASTM A108-3/4 RD X 20' R/L-APB-AA,Y,Y,Y,Y,0.00000,2024-08-30 12:59:18.441,ebx-systemUser
EMJUS,IM-1161,ALUMINUM - ROUND - EXTRUDED - MISCELLANEOUS,563238,563238-ROUND BAR--6042-T5511 EXT BAR - ASTM B221-2 RD X 12'-OLF-ZZ - RDB - 6042EXT T5511,563238-ROUND BAR--6042-T5511 EXT BAR - ASTM B221-2 RD X 12'-OLF-ZZ - RDB - 6042EXT T5511,10250100,ALUMINUM MILL SHAPES,,ALUMINUM,ROUND,EXTRUDED,MISCELLANEOUS,DM-120602,2.0000,,,,,2.0000,ASTM B221,6042,,,,,,,,,22,ALUMINUM ROD & WIRE,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,563238,563238,afebbfff3067194043735de8f3bac370,8eba72069caeac42bed721e7801e43fd,Commodity,ALUMINUM,Family,01-36-BAR - ROUND-ALUMINUM - EXTRUDED,Shape,RDB-A-ROUND BAR-ALUMINUM,Product,563238-ROUND BAR--6042-T5511 EXT BAR - ASTM B221-2 RD X 12'-OLF-ZZ,Y,N,N,Y,0.00000,2026-01-07 08:10:28.958,ALander1
EMJUS,IM-1488,STEEL - CARBON - TUBE - ROUND - WELDED - COLD FINISHED,163073,163073-ROUND TUBE-1008-1010 AKDQ CREW FI ASTM A513/2-1008-1010 AKDQ CREW FC .010 - ASTM A513/2-4.000 OD X .065 W (3.870 ID) X 20.1667'-AMA-UB - RDT - 1008-1010 AKDQCREW,163073-ROUND TUBE-1008-1010 AKDQ CREW FI ASTM A513/2-1008-1010 AKDQ CREW FC .010 - ASTM A513/2-4.000 OD X .065 W (3.870 ID) X 20.1667'-AMA-UB - RDT - 1008-1010 AKDQCREW,10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,WELDED,COLD FINISHED,DM-0000,,,,,,,ASTM A513,1008 | 1010,,,,CONTROLLED,PLAIN,,MECHANICAL,ERW,66,WELDED CARBON TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,163073,163073,afed469f0ac513c8c6ee0ef996cf6195,241845bd9a4fe04e14d5026815fe24d2,Commodity,CARBON,Family,42-10-TUBE - WELDED-CARBON STEEL - COLD FINISH,Shape,RDTC-ROUND TUBE-CARBON,Product,163073-ROUND TUBE-1008-1010 AKDQ CREW FI ASTM A513/2-1008-1010 AKDQ CREW FC .010 - ASTM A513/2-4.000 OD X .065 W (3.870 ID) X 20.1667'-AMA-UB,Y,Y,Y,Y,0.00000,2026-01-30 10:16:53.052,ALander1
EMJUS,IM-1350,STAINLESS - ROUND - HOT ROLLED - COLD FINISHED,566843,566843-ROUND BAR-416 ANN RGM-TECH SWISS® CENTERLESS GROUND (SCG)-416 RGM-TECH SWISS® COLD FINISH (SCF)-.5150 RD (+/-.0008) X 12' (1000# BOX)-JCA-BU - RDB - 416 RGM-TECH SWISS®C,"566843-ROUND BAR-416 ANN RGM-TECH SWISS® CENTERLESS GROUND (SCG)-416 RGM-TECH SWISS® COLD FINISH (SCF)-.5150 RD (+/-.0008"") X 12' (1000# BOX)-JCA-BU - RDB - 416 RGM-TECH SWISS®C",10170800,COLD FINISHED BARS,,STAINLESS,ROUND,HOT ROLLED,COLD FINISHED,DM-0000,0.5150,,,,,0.5150,,416,CENTERLESS GROUND,,,,,,,,43,STAINLESS STEEL ROUNDS,STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,566843,566843,afef95c0a60a53c74ccb1ea4d1cd5832,64f82911e4c908ce82ad05293ba2c8a1,Commodity,STAINLESS,Family,23-25-RGM-TECH SWISS-COLD FINISH-SCF-STAINLESS - COLD FINISH,Shape,RDBS-ROUND BAR-STAINLESS,Product,"566843-ROUND BAR-416 ANN RGM-TECH SWISS® CENTERLESS GROUND (SCG)-416 RGM-TECH SWISS® COLD FINISH (SCF)-.5150 RD (+/-.0008"") X 12'  (1000# BOX)-JCA-BU",Y,Y,Y,Y,0.00000,2025-03-19 14:06:46.751,ALander1
EMJUS,IM-1463,STEEL - CARBON - ROUND - HOT ROLLED - MISCELLANEOUS,802323,"1045V CD NU-STANDARD S/R RD ASTM A311 1.3750"" ROUND X 12'R","802323-PHASE OUT ITEM--1045V CD NU-STANDARD S/R RD ASTM A311-1.3750"" ROUND X 12'R-- - ZZX - 1045VCD",10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,ROUND,HOT ROLLED,MISCELLANEOUS,DM-109311,1.3750,,,,,1.3750,ASTM A311,1045,,,,,,,,,00,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,Y,WIN,802323,802323,afefb6f8cc0a7833b5c35ace66f9407e,d9f31e400a2d84d7b58abb71b17ac0ab,Commodity,ZINCALME,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,ZZXZ-PHASE OUT ITEM-ZINCALME,Product,"802323-PHASE OUT ITEM--1045V CD NU-STANDARD S/R RD ASTM A311-1.3750"" ROUND x 12'R--",Y,N,N,Y,0.00000,2024-08-30 13:00:14.343,ebx-systemUser
EMJUS,IM-1387,STEEL - ALLOY - ROUND - HOT ROLLED - MISCELLANEOUS,462396,4150 MOD RESULF HR Q&T SR 269/321 BHN 11 RD X 20' R/L,462396-ROUND BAR-4150 MODIFIED RESULPHURIZED HOT ROLL HEAT TREAT BAR-4150 MOD RESULF HR Q&T SR 269/321 BHN-11 RD X 20' R/L-DPA-FL - 4150M RES - RDB - 4150M RESHR Q&T,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - ALLOY,ROUND,HOT ROLLED,MISCELLANEOUS,DM-122887,11.0000,,,,,11.0000,,4150 MOD,,QUENCHED | TEMPERED,,,,,,,5A,ALLOY ROUNDS,ALLOY BAR,ALLOY,ALLOY,Y,WIN,462396,462396,aff066353672c6f2e8bc03b9bd596074,7fefa8146639aea7eef44e8eeeab59c7,Commodity,ALLOY,Family,01-16-BAR - ROUND-COMMERCIAL ALLOY - HOT FINISH,Shape,RDBL-ROUND BAR-ALLOY,Product,462396-ROUND BAR-4150 MODIFIED RESULPHURIZED HOT ROLL HEAT TREAT BAR-4150 MOD RESULF HR Q&T SR 269/321 BHN-11 RD X 20' R/L-DPA-FL,Y,N,N,Y,0.00000,2024-08-30 12:59:08.216,ebx-systemUser
EMJUS,IM-1341,STAINLESS - PIPE - WELDED - MISCELLANEOUS,147171,316/316L WFF PICKLED - ASTM A312 4 SCH 40 (4.500 OD X .237 W) X 21' R/L,147171-WELDED PIPE--316/316L WFF PICKLED - ASTM A312-4 SCH 40 (4.500 OD X .237 W) X 21' R/L-ILI-RK - WEP - 316/316LWFF PICKLED,10170600,STEEL PIPE & TUBE,,STAINLESS,PIPE,WELDED,MISCELLANEOUS,DM-154127,4.5000,4.0260,0.2370,,4.0000 STANDARD SCHEDULE 40,4.5000 X 4.0260 X 0.2370 (4.0000 STANDARD SCHEDULE 40),ASTM A312,316 | 316L,,,,,PLAIN,,,,71,STAINLESS STEEL PIPE,STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,147171,147171,aff206e88255f364a96ba25c01e3c0c6,6a2564b1fa7e920b2e04e8f997be7acd,Commodity,STAINLESS,Family,39-26-PIPE - WELDED-STAINLESS - HOT FINISH,Shape,WEPS-WELDED PIPE-STAINLESS,Product,147171-WELDED PIPE--316/316L WFF PICKLED - ASTM A312-4 SCH 40 (4.500 OD X .237 W) X 21' R/L-ILI-RK,Y,N,N,Y,0.00000,2024-09-16 14:40:05.854,ALander1
EMJUS,IM-1386,STEEL - ALLOY - ROUND - HOT ROLLED - COLD FINISHED,806625,"8620H CD RD ASTM A331 1.7500"" ROUND X 12'R","806625-PHASE OUT ITEM--8620H CD RD ASTM A331-1.7500"" ROUND X 12'R-- - ZZX - 8620HCD",10170800,COLD FINISHED BARS,,STEEL - ALLOY,ROUND,HOT ROLLED,COLD FINISHED,DM-122799,1.7500,,,,,1.7500,ASTM A331,8620,,,,,,,,,00,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,Y,WIN,806625,806625,aff24952eec692d72126093c4b734193,957ed3f58756b18f5d56959ec3404e7e,Commodity,ZINCALME,Family,01-15-BAR - ROUND-COMMERCIAL ALLOY - COLD FINISH,Shape,ZZXZ-PHASE OUT ITEM-ZINCALME,Product,"806625-PHASE OUT ITEM--8620H CD RD ASTM A331-1.7500"" ROUND x 12'R--",Y,N,N,Y,0.00000,2024-08-30 13:00:28.107,ebx-systemUser
EMJUS,IM-1155,ALUMINUM - PLATE - HOT ROLLED - MISCELLANEOUS,701890,"2124-T851 MMS149 USI PS 21211 2.000 X 4.00"" X 19.25"" GR","701890-PLATE--2124-T851 MMS149 USI PS 21211-2.000 X 4.00"" X 19.25"" GR-NCZ-ZZ - PLT - 2124T851",10250129,ALUMINUM PLATE,,ALUMINUM,PLATE,HOT ROLLED,MISCELLANEOUS,DM-120481,2.0000,,,,,2.0000,,2124,,,,,,,,,28,ALUMINUM HEAT TREATABLE PLATE,ALUMINUM HEAT TREATABLE,ALUMINUM,ALUMINUM,Y,WIN,701890,701890,aff31b982996a148a844e39c335d8018,91994fe667d7b8ac6d591ed62e522308,Commodity,ALUMINUM,Family,20-34-PLATE-ALUMINUM - ROLLED (SHT/COIL),Shape,PLTA-PLATE-ALUMINUM,Product,"701890-PLATE--2124-T851 MMS149 USI PS 21211-2.000 X 4.00"" X 19.25"" GR-NCZ-ZZ",Y,N,N,Y,0.00000,2026-01-16 06:53:13.580,ALander1
